time_ms,base,shoulder,elbow,palm,wrist,gripper,obj_x,obj_y,obj_area,cell,err_x,err_y,approach_mode,free_mode
1778260531905,2367,1750,2011,3062,3206,2995,,,,,,,0,1
1778260531970,2366,1750,2011,3062,3206,2995,,,,,,,0,1
1778260532029,2366,1750,2011,3062,3206,2995,,,,,,,0,1
1778260532086,2366,1750,2011,3062,3206,2995,,,,,,,0,1
1778260532144,2370,1750,2011,3062,3206,2995,,,,,,,0,1
1778260532206,2372,1750,2011,3062,3204,2995,,,,,,,0,1
1778260532262,2372,1750,2011,3060,3208,2995,,,,,,,0,1
1778260532322,2372,1750,2011,3059,3209,2995,,,,,,,0,1
1778260532380,2372,1752,2010,3057,3210,2995,,,,,,,0,1
1778260532441,2372,1754,2009,3056,3211,2995,,,,,,,0,1
1778260532511,2373,1755,2008,3051,3211,2995,,,,,,,0,1
1778260532568,2373,1755,2008,3049,3211,2995,,,,,,,0,1
1778260532630,2373,1755,2008,3049,3211,2995,,,,,,,0,1
1778260532688,2373,1755,2008,3048,3211,2995,,,,,,,0,1
1778260532748,2373,1755,2008,3048,3212,2995,,,,,,,0,1
1778260532806,2373,1755,2007,3048,3212,2995,,,,,,,0,1
1778260532865,2373,1755,2007,3048,3212,2995,,,,,,,0,1
1778260532922,2373,1755,2007,3048,3212,2995,,,,,,,0,1
1778260532981,2373,1755,2009,3049,3210,2995,,,,,,,0,1
1778260533044,2373,1755,2010,3053,3209,2995,,,,,,,0,1
1778260533102,2373,1753,2012,3062,3207,2996,,,,,,,0,1
1778260533157,2372,1753,2012,3062,3207,2996,,,,,,,0,1
1778260533215,2372,1754,2012,3062,3207,2995,,,,,,,0,1
1778260533274,2372,1753,2012,3065,3207,2995,,,,,,,0,1
1778260533339,2372,1754,2012,3065,3207,2995,,,,,,,0,1
1778260533422,2372,1754,2012,3065,3207,2995,,,,,,,0,1
1778260533502,2372,1754,2012,3065,3207,2995,,,,,,,0,1
1778260533585,2372,1753,2011,3065,3207,2995,,,,,,,0,1
1778260533642,2368,1752,2007,3065,3207,2995,,,,,,,0,1
1778260533722,2368,1749,1995,3065,3206,2995,,,,,,,0,1
1778260533774,2367,1748,1995,3065,3206,2995,,,,,,,0,1
1778260533827,2367,1749,1995,3065,3206,2995,,,,,,,0,1
1778260533883,2367,1750,1997,3065,3206,2995,,,,,,,0,1
1778260533939,2367,1750,2009,3065,3206,2995,,,,,,,0,1
1778260533993,2370,1753,2011,3065,3206,2995,,,,,,,0,1
1778260534050,2372,1753,2011,3065,3206,2995,,,,,,,0,1
1778260534112,2371,1753,2011,3065,3206,2995,,,,,,,0,1
1778260534171,2372,1754,2011,3065,3206,2995,,,,,,,0,1
1778260534230,2372,1753,2011,3065,3206,2995,,,,,,,0,1
1778260534285,2371,1753,2011,3065,3206,2995,,,,,,,0,1
1778260534346,2372,1753,2011,3065,3206,2995,,,,,,,0,1
1778260534400,2372,1754,2011,3065,3206,2995,,,,,,,0,1
1778260534450,2372,1755,2011,3065,3206,2995,,,,,,,0,1
1778260534509,2372,1757,2011,3065,3206,2995,,,,,,,0,1
1778260534592,2372,1763,2011,3065,3206,2995,,,,,,,0,1
1778260534648,2372,1768,2011,3065,3206,2995,,,,,,,0,1
1778260534706,2372,1770,2012,3065,3206,2995,,,,,,,0,1
1778260534761,2372,1768,2012,3065,3206,2995,,,,,,,0,1
1778260534818,2372,1767,2012,3065,3206,2995,,,,,,,0,1
1778260534902,2372,1765,2012,3065,3206,2995,,,,,,,0,1
1778260534957,2372,1767,2011,3065,3206,2995,,,,,,,0,1
1778260535038,2372,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535102,2370,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535163,2369,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535217,2370,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535274,2370,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535328,2370,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535382,2370,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535440,2370,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535496,2372,1770,2012,3065,3206,2995,,,,,,,0,1
1778260535550,2372,1767,2012,3065,3206,2995,,,,,,,0,1
1778260535605,2371,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535662,2369,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535720,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535776,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535830,2371,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535885,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535939,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260535992,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536046,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536104,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536162,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536216,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536274,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536329,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536386,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536446,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536499,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536554,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536607,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536659,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536712,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536765,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536823,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536876,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536933,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260536989,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537044,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537103,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537159,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537215,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537271,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537325,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537378,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537431,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537487,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537541,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537595,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537648,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537715,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537770,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537824,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537881,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537934,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260537987,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538052,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538131,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538182,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538236,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538292,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538347,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538400,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538452,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260538508,2372,1766,2011,3065,3206,2995,,,,,,,0,1
1778260538572,2372,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538634,2372,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538694,2369,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538753,2372,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538818,2369,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538873,2367,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538930,2366,1765,2011,3065,3206,2995,,,,,,,0,1
1778260538986,2366,1765,2011,3065,3206,2995,,,,,,,0,1
1778260539046,2366,1765,2011,3065,3206,2995,,,,,,,0,1
1778260539139,2372,1765,2011,3065,3206,2995,,,,,,,0,1
1778260539196,2372,1765,2011,3065,3206,2995,,,,,,,0,1
1778260539255,2372,1765,2011,3065,3206,2995,,,,,,,0,1
1778260539315,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260539376,2372,1767,2013,3065,3206,2995,,,,,,,0,1
1778260539436,2372,1766,2013,3065,3206,2995,,,,,,,0,1
1778260539494,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260539553,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260539614,2372,1766,2012,3065,3206,2995,,,,,,,0,1
1778260539674,2372,1766,2011,3065,3206,2995,,,,,,,0,1
1778260539755,2372,1766,2011,3065,3206,2995,,,,,,,0,1
1778260539814,2372,1766,2011,3065,3206,2995,,,,,,,0,1
1778260539868,2372,1766,2011,3065,3206,2995,,,,,,,0,1
1778260539923,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260539977,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540036,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540090,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540175,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540236,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540293,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540347,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540401,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540454,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540510,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540556,2372,1766,2010,3065,3206,2995,,,,,,,0,1
1778260540610,2372,1766,2009,3065,3206,2995,,,,,,,0,1
1778260540663,2372,1766,2009,3065,3206,2995,,,,,,,0,1
1778260540717,2372,1765,2009,3065,3206,2995,,,,,,,0,1
1778260540771,2372,1765,2009,3065,3206,2995,,,,,,,0,1
1778260540826,2372,1765,2009,3065,3206,2995,,,,,,,0,1
1778260540880,2372,1765,2009,3065,3206,2995,,,,,,,0,1
1778260540934,2372,1765,2009,3065,3206,2995,,,,,,,0,1
1778260540984,2372,1765,2009,3065,3206,2995,,,,,,,0,1
1778260541037,2372,1765,2008,3065,3206,2995,,,,,,,0,1
1778260541091,2372,1765,2008,3065,3206,2995,,,,,,,0,1
1778260541145,2372,1765,2008,3065,3206,2995,,,,,,,0,1
1778260541195,2372,1765,2008,3065,3206,2995,,,,,,,0,1
1778260541245,2372,1763,2008,3065,3206,2995,,,,,,,0,1
1778260541301,2372,1758,2008,3065,3206,2995,,,,,,,0,1
1778260541357,2372,1755,2007,3065,3206,2995,,,,,,,0,1
1778260541411,2372,1754,2007,3065,3206,2995,,,,,,,0,1
1778260541468,2372,1755,2007,3065,3206,2995,,,,,,,0,1
1778260541522,2372,1756,2007,3065,3206,2995,,,,,,,0,1
1778260541578,2372,1755,2006,3065,3206,2995,,,,,,,0,1
1778260541637,2372,1753,1995,3065,3206,2995,,,,,,,0,1
1778260541695,2372,1743,1995,3065,3206,2995,,,,,,,0,1
1778260541747,2372,1738,1993,3065,3206,2995,,,,,,,0,1
1778260541808,2372,1736,1993,3065,3206,2995,,,,,,,0,1
1778260541863,2372,1733,1993,3065,3206,2995,,,,,,,0,1
1778260541917,2372,1729,1992,3065,3206,2995,,,,,,,0,1
1778260541972,2372,1723,1991,3065,3206,2995,,,,,,,0,1
1778260542026,2372,1717,1991,3065,3206,2995,,,,,,,0,1
1778260542084,2372,1713,1991,3065,3206,2995,,,,,,,0,1
1778260542137,2372,1712,1991,3065,3206,2995,,,,,,,0,1
1778260542191,2372,1712,1991,3065,3206,2995,,,,,,,0,1
1778260542247,2372,1713,1991,3065,3206,2995,,,,,,,0,1
1778260542302,2370,1714,1993,3065,3206,2995,,,,,,,0,1
1778260542359,2368,1717,1995,3065,3206,2995,,,,,,,0,1
1778260542413,2367,1722,2006,3065,3206,2995,,,,,,,0,1
1778260542466,2367,1736,2007,3065,3206,2995,,,,,,,0,1
1778260542548,2366,1742,2010,3065,3206,2995,,,,,,,0,1
1778260542600,2366,1743,2010,3065,3206,2995,,,,,,,0,1
1778260542653,2366,1744,2010,3065,3206,2995,,,,,,,0,1
1778260542705,2367,1748,2011,3065,3206,2995,,,,,,,0,1
1778260542760,2369,1751,2011,3065,3206,2995,,,,,,,0,1
1778260542814,2372,1752,2011,3065,3206,2995,,,,,,,0,1
1778260542860,2372,1751,2011,3065,3206,2995,,,,,,,0,1
1778260542912,2372,1752,2011,3065,3206,2995,,,,,,,0,1
1778260542966,2372,1752,2011,3065,3206,2995,,,,,,,0,1
1778260543022,2372,1752,2011,3065,3206,2995,,,,,,,0,1
1778260543074,2372,1752,2011,3065,3206,2995,,,,,,,0,1
1778260543126,2373,1752,2011,3065,3205,2995,,,,,,,0,1
1778260543178,2373,1752,2011,3065,3208,2995,,,,,,,0,1
1778260543234,2373,1752,2011,3064,3209,2995,,,,,,,0,1
1778260543291,2372,1753,2011,3063,3209,2995,,,,,,,0,1
1778260543344,2372,1753,2011,3062,3210,2995,,,,,,,0,1
1778260543395,2372,1753,2010,3061,3210,2995,,,,,,,0,1
1778260543449,2372,1753,2010,3060,3211,2995,,,,,,,0,1
1778260543511,2372,1753,2010,3054,3211,2995,,,,,,,0,1
1778260543570,2372,1753,2009,3049,3211,2995,,,,,,,0,1
1778260543628,2372,1753,2009,3047,3211,2995,,,,,,,0,1
1778260543713,2372,1753,2009,3046,3211,2995,,,,,,,0,1
1778260543798,2372,1753,2008,3046,3212,2995,,,,,,,0,1
1778260543882,2372,1753,2008,3045,3212,2995,,,,,,,0,1
1778260543967,2372,1753,2008,3045,3212,2995,,,,,,,0,1
1778260544051,2372,1753,2008,3046,3212,2995,,,,,,,0,1
1778260544141,2373,1752,2010,3049,3210,2995,,,,,,,0,1
1778260544199,2373,1752,2011,3056,3209,2995,,,,,,,0,1
1778260544257,2372,1752,2011,3062,3209,2995,,,,,,,0,1
1778260544314,2372,1752,2011,3065,3208,2995,,,,,,,0,1
1778260544400,2372,1752,2011,3065,3208,2995,,,,,,,0,1
1778260544453,2372,1752,2011,3065,3208,2995,,,,,,,0,1
1778260544512,2372,1752,2011,3065,3208,2995,,,,,,,0,1
1778260544569,2372,1752,2011,3065,3208,2995,,,,,,,0,1
1778260544631,2372,1752,2011,3065,3208,2995,,,,,,,0,1
1778260544689,2372,1751,2009,3065,3208,2995,,,,,,,0,1
1778260544750,2372,1750,1997,3065,3208,2995,,,,,,,0,1
1778260544804,2372,1748,1994,3065,3206,2995,,,,,,,0,1
1778260544860,2370,1749,1994,3065,3206,2995,,,,,,,0,1
1778260544914,2370,1750,1994,3065,3206,2995,,,,,,,0,1
1778260544967,2369,1749,1994,3065,3206,2995,,,,,,,0,1
1778260545023,2369,1749,1994,3065,3206,2995,,,,,,,0,1
1778260545077,2368,1749,2002,3065,3206,2995,,,,,,,0,1
1778260545132,2367,1751,2009,3065,3207,2995,,,,,,,0,1
1778260545189,2371,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545244,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545299,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545351,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545401,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545453,2369,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545507,2367,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545563,2368,1752,2010,3065,3207,2995,,,,,,,0,1
1778260545619,2371,1751,2008,3065,3207,2995,,,,,,,0,1
1778260545677,2370,1751,2007,3065,3207,2995,,,,,,,0,1
1778260545732,2367,1751,2007,3065,3207,2995,,,,,,,0,1
1778260545783,2367,1751,2007,3065,3207,2995,,,,,,,0,1
1778260545836,2368,1750,2008,3065,3207,2995,,,,,,,0,1
1778260545889,2369,1750,2009,3065,3207,2995,,,,,,,0,1
1778260545944,2371,1752,2011,3065,3207,2995,,,,,,,0,1
1778260545998,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260546049,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260546102,2371,1752,2011,3065,3207,2995,,,,,,,0,1
1778260546158,2372,1752,2011,3065,3207,2995,,,,,,,0,1
1778260546210,2372,1754,2012,3065,3207,2995,,,,,,,0,1
1778260546262,2372,1752,2012,3065,3207,2995,,,,,,,0,1
1778260546314,2369,1751,2012,3065,3207,2995,,,,,,,0,1
1778260546367,2370,1753,2012,3065,3207,2995,,,,,,,0,1
1778260546423,2371,1754,2013,3065,3207,2995,,,,,,,0,1
1778260546479,2366,1752,2014,3065,3207,2995,,,,,,,0,1
1778260546559,2366,1753,2014,3065,3207,2995,,,,,,,0,1
1778260546607,2366,1753,2014,3065,3207,2995,,,,,,,0,1
1778260546658,2366,1753,2014,3065,3207,2995,,,,,,,0,1
1778260546715,2366,1753,2014,3065,3207,2995,,,,,,,0,1
1778260546767,2367,1753,2014,3065,3207,2995,,,,,,,0,1
1778260546820,2367,1753,2014,3065,3207,2995,,,,,,,0,1
1778260546867,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260546921,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260546981,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547036,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547088,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547142,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547194,2367,1753,2014,3065,3207,2995,,,,,,,0,0
1778260547250,2367,1753,2014,3065,3207,2995,,,,,,,0,0
